PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS
hotkeys-js-4.0.0-beta.6,MEDIUM,0.09788
hover-preview-js-2.0.4,MEDIUM,0.14711
hpcc-js__amchart-2.0.0,LOW,0.04871
hpcc-js__api-3.4.2,MEDIUM,0.143
hpcc-js__chart-3.5.2,MEDIUM,0.07421
hpcc-js__codemirror-3.6.2,MEDIUM,0.08886
hpcc-js__codemirror-shim-2.38.0,MEDIUM,0.08492
hpcc-js__common-3.5.2,MEDIUM,0.075
hpcc-js__comms-3.12.0,MEDIUM,0.08388
hpcc-js__composite-3.4.2,MEDIUM,0.07361
hpcc-js__dataflow-9.6.0,LOW,0.04871
hpcc-js__ddl-shim-3.2.2,HIGH,1.0
hpcc-js__deck-shim-2.9.0,LOW,0.02741
hpcc-js__dgrid-3.5.2,MEDIUM,0.06616
hpcc-js__dgrid2-3.5.0,MEDIUM,0.07453
hpcc-js__eclwatch-3.5.2,MEDIUM,0.08975
hpcc-js__form-3.3.2,MEDIUM,0.14172
hpcc-js__google-2.0.0,LOW,0.04871
hpcc-js__graph-3.5.2,LOW,0.02711
hpcc-js__html-3.3.2,MEDIUM,0.14172
hpcc-js__layout-3.4.2,MEDIUM,0.07361
hpcc-js__leaflet-shim-2.6.0,MEDIUM,0.06501
hpcc-js__loader-2.108.5,MEDIUM,0.23289
hpcc-js__map-3.4.2,MEDIUM,0.07502
hpcc-js__map-deck-2.9.1,LOW,0.02758
hpcc-js__marshaller-2.28.6,LOW,0.04021
hpcc-js__observable-shim-3.1.0,MEDIUM,0.14172
hpcc-js__observablehq-compiler-3.7.0,LOW,0.0291
hpcc-js__other-3.4.2,MEDIUM,0.07356
hpcc-js__phosphor-3.4.0,MEDIUM,0.07361
hpcc-js__phosphor-shim-2.17.0,MEDIUM,0.0739
hpcc-js__preact-shim-2.19.0,MEDIUM,0.14094
hpcc-js__react-3.4.2,MEDIUM,0.14181
hpcc-js__requirejs-shim-2.4.0,LOW,0.0413
hpcc-js__timeline-3.2.2,MEDIUM,0.14172
hpcc-js__tree-3.2.2,MEDIUM,0.14172
hpcc-js__util-3.4.2,MEDIUM,0.14023
hpcc-js__wasm-2.28.0,LOW,0.02997
hpcc-js__wasm-base91-1.8.0,MEDIUM,0.12959
hpcc-js__wasm-duckdb-1.11.0,LOW,0.02677
hpcc-js__wasm-expat-1.8.0,MEDIUM,0.14111
hpcc-js__wasm-graphviz-1.15.0,MEDIUM,0.07465
hpcc-js__wasm-graphviz-cli-1.6.0,LOW,0.02855
hpcc-js__wasm-zstd-1.7.0,MEDIUM,0.07436
hpe__project-scripts-1.1.2,LOW,0.04871
hpke-js-1.6.5,LOW,0.00061
ht-auth-0.1.0,LOW,0.04871
ht-sdks__events-sdk-js-node-1.0.0,LOW,0.01511
html-css-js-editor-1.0.6,MEDIUM,0.04902
html-insert-assets-0.14.3,LOW,0.0427
html-minify-0.3.2,LOW,0.04708
html-screen-capture-js-2.0.8,LOW,0.04871
html-to-draft-0.1.6,LOW,0.01088
html-to-md-0.8.8,LOW,0.03132
html-to-pdf-js-0.9.3,LOW,0.00157
html2js-browserify-1.3.0,LOW,0.04871
html2pdf.js-0.12.1,LOW,0.0128
htmlparser-1.7.7,LOW,0.01492
htpasswd-js-1.0.2,LOW,0.0
http-aws-es-6.0.0,LOW,0.00176
http-build-query-0.7.0,LOW,0.04871
http-link-dataloader-0.1.6,LOW,0.00417
http-parser-js-0.5.10,LOW,0.00067
httptoolkit__util-0.1.8,LOW,0.04871
hubspot__cms-components-1.0.46,LOW,0.01091
hubspot__cms-dev-server-1.0.46,LOW,0.01406
huds0n__error-2.0.0-beta1,LOW,0.01352
hybr1d-tech__charizard-2.3.50,MEDIUM,0.07229
hybr1d-ui-0.3.33,MEDIUM,0.14284
hydra-js__cli-1.0.0-alpha.4,LOW,0.02034
hyper-sdk-js-2.10.1,LOW,0.00024
hyperviewhq__angular2gridster-20.0.2,LOW,0.01352
hyperzod__hyperzod-sdk-1.0.88,LOW,0.0334
hyvilo__maplibre-gl-draw-1.0.0,MEDIUM,0.15051
i-components__magic-form-0.0.71,LOW,0.04871
i18n-js-4.5.1,MEDIUM,0.14394
i18n-jsx-2.0.5,LOW,0.04871
i18n-literally-1.7.1,LOW,0.0
i18n-react-0.7.0,LOW,0.04871
ibm__telemetry-attributes-js-4.4.0,LOW,0.01088
ibp-cdn-3.0.24,MEDIUM,0.10165
ibp-max-3.0.91,MEDIUM,0.0696
ical-date-parser-4.0.0,LOW,0.04871
icanhaz-0.10.3,LOW,0.04192
ice-to-plain-0.2.9,LOW,0.04871
iconv-cp932-1.2.2,MEDIUM,0.07765
icp-js__web3-0.0.5-fix6,MEDIUM,0.04965
icreate__imedx-js-sdk-0.0.32-beta.2,LOW,0.02657
idcglobal-cws-1.0.1,LOW,0.04871
ideal-postcodes__address-finder-5.2.6,MEDIUM,0.04886
iden3__js-jwz-1.12.1,LOW,0.02538
identicon.js-2.3.3,LOW,1e-05
idle-vue-2.0.5,MEDIUM,0.14223
idos-network__kwil-js-0.1.3,LOW,0.01143
iexec-contracts-js-client-5.2.1,LOW,0.04871
ignite-standard-1.0.0,LOW,0.04577
igniter-js__adapter-bullmq-0.2.1,LOW,0.03099
igniter-js__adapter-mcp-server-0.3.1,LOW,0.03284
igniter-js__adapter-redis-0.2.1,LOW,0.02955
igniteui-docfx-template-3.12.1,LOW,0.03607
igomoon__hubspot-fields-js-1.5.3,LOW,0.01288
ilib-14.21.2,MEDIUM,0.14344
illgrenoble__guacamole-common-js-0.0.1,MEDIUM,0.05512
ilovepdf__ilovepdf-js-0.3.0,MEDIUM,0.14212
ilyasuperglue__sherlock-js-0.0.7,LOW,0.0
image-conversion-2.1.1,LOW,0.0
imedx__ics-imedx-mobile-pay-js-sdk-0.0.1-beta.55,MEDIUM,0.05633
imgproxy__imgproxy-js-core-1.6.0,LOW,0.0
imhanxi__sproto-js-0.1.9,LOW,0.04871
immutable-devtools-0.1.5,LOW,0.04871
immutable-js-debuglog-1.0.2,LOW,0.04871
immutable-to-js-1.0.0,LOW,0.04871
immutable-tools-1.0.0,LOW,0.04871
implydata__stitches-react-1.4.0,LOW,0.04261
improbable-eng__grpc-web-0.15.0,MEDIUM,0.13865
imsdktest-0.0.54,LOW,4e-05
inappstory__js-sdk-3.8.0-rc.0,MEDIUM,0.08562
inbucket-js-client-2.0.0,LOW,0.0
inchjs-0.4.1,LOW,0.0
incorporator-1.0.5,LOW,0.04871
inf-monkeys__monkeys-0.0.16,LOW,0.04871
infinityfx__fluid-1.4.17,LOW,0.03508
inflection-3.0.2,LOW,0.04871
inflection2-2.0.1,LOW,0.04871
influexer__utils-1.2.1,LOW,0.01088
initia__icons-react-1.0.0,LOW,0.0087
initia__initia.proto-1.0.3,LOW,0.00996
initia__opinit.proto-1.0.2,LOW,0.00275
injection-js-2.6.1,LOW,0.00357
injectivelabs__grpc-web-0.0.6,MEDIUM,0.14288
inlang__message-lint-rule-valid-js-identifier-1.0.8,LOW,0.0
inline-htmlify-2.0.1,LOW,0.04871
inline-js-default-resources-0.1.0,LOW,0.04871
inline-js-default-transforms-0.1.2,LOW,0.0
inline-source-8.0.3,LOW,0.00034
inner-image-zoom-1.0.1,MEDIUM,0.14172
innoboxrr-js-libs-1.0.18,LOW,0.00246
innoboxrr-js-validator-1.1.1,LOW,0.00242
inog__iris-library-js-1.2.0,LOW,0.0
input-filter-0.0.22,LOW,0.04871
inrupt__oidc-client-ext-3.1.1,LOW,5e-05
instagram-web-api-2.2.2,LOW,0.0
instructure__i18nliner-runtime-1.0.2,LOW,0.04871
invenio-files-js-0.0.2,MEDIUM,0.17167
invenio-records-js-0.0.8,MEDIUM,0.16343
inverted-tech__fragments-0.6.1,MEDIUM,0.1582
invisionag__iris-colors-5.2.2,LOW,0.01352
invisionag__iris-react-button-6.5.2,LOW,0.01352
invisionag__iris-react-checkbox-4.5.2,LOW,0.01352
invisionag__iris-react-datepicker-6.3.2,LOW,0.02096
invisionag__iris-react-drawer-4.4.2,LOW,0.01352
invisionag__iris-react-dropdown-6.6.15,LOW,0.02102
invisionag__iris-react-icon-button-4.5.2,LOW,0.01352
invisionag__iris-react-input-8.7.2,LOW,0.01352
invisionag__iris-react-message-5.6.2,LOW,0.01352
invisionag__iris-react-spinner-4.5.2,LOW,0.01352
invisionag__iris-react-tooltip-6.7.2,LOW,0.01352
iobroker__adapter-core-3.3.2,LOW,0.046
iobroker__plugin-base-3.0.3,LOW,0.04871
iobroker__plugin-docker-0.1.6,LOW,0.04863
iobroker__plugin-sentry-3.0.0,LOW,0.03108
ion-sdk-js-1.8.2,LOW,0.02675
ionic-appauth-2.1.0,LOW,0.00033
ionic__discover-3.1.8,LOW,0.04871
ionic__pro-2.0.4,MEDIUM,0.12958
ip-2.0.1,LOW,0.04871
ip.js-1.3.11,LOW,0.03486
ipfs-cluster-api-0.0.9,MEDIUM,0.22239
ipfs-repo-migrations-15.0.0,MEDIUM,0.0744
ipld__dag-cbor-9.2.5,MEDIUM,0.14262
ipld__dag-json-10.2.5,MEDIUM,0.14304
ipld__dag-pb-4.1.5,MEDIUM,0.14286
ipmb-js-0.8.4,LOW,0.01352
ipushpull-js-3.0.8,MEDIUM,0.05853
iqprotocol__account-0.19.1,MEDIUM,0.0489
iqprotocol__eip155-0.23.1,MEDIUM,0.07361
iqprotocol__iq-space-sdk-js-2.1.18,MEDIUM,0.1427
iris-platform__ids-js-sdk-1.1.1,LOW,0.04871
is-array-buffer-3.0.5,LOW,0.04871
is-boolean-object-1.2.2,LOW,0.04871
is-callable-1.2.7,LOW,0.04871
is-data-view-1.0.2,LOW,0.04871
is-date-object-1.1.0,LOW,0.04871
is-finalizationregistry-1.1.1,LOW,0.04871
is-get-set-prop-2.0.0,LOW,0.04871
is-immutable-1.0.3,LOW,0.00151
is-it-check-1.1.1,MEDIUM,0.14297
is-js-type-3.0.0,LOW,0.04871
is-map-2.0.3,LOW,0.04871
is-minified-performant-1.0.2,LOW,0.02785
is-number-object-1.1.1,LOW,0.04871
is-obj-prop-2.0.0,LOW,0.04871
is-proto-prop-3.0.1,LOW,0.04871
is-regex-1.2.1,LOW,0.04871
is-regexp-x-3.1.2,MEDIUM,0.16259
is-set-2.0.3,LOW,0.04871
is-shared-array-buffer-1.0.4,LOW,0.04871
is-string-1.1.1,LOW,0.04871
is-touch-device-1.0.1,LOW,0.04871
is-typed-array-1.1.15,LOW,0.04871
is-weakmap-2.0.2,LOW,0.04871
is-weakref-1.1.1,LOW,0.04871
is-weakset-2.0.4,LOW,0.04871
is-what-5.5.0,LOW,0.04871
isa-util-1.0.23,LOW,0.04871
island.is__postcss-107.0.37,MEDIUM,0.11282
ismobilejs-1.1.1,LOW,0.01088
ismobilejs-es5-0.0.1,LOW,0.04871
iso8601-duration-2.1.3,LOW,0.04871
isolated-externals-plugin-2.5.0,LOW,0.01042
istanbul-lib-instrument-6.0.3,LOW,0.02439
iteam__config-12.1.2,LOW,0.04871
iterate-iterator-1.0.2,LOW,0.04871
iterate-value-1.0.2,LOW,0.04871
itleanchatbot__shared-models-js-postgres-3.1.7,LOW,0.0479
itowns-2.46.0,LOW,2e-05
itzmirsha__camunda-bpmn-js-1.0.6,LOW,0.00276
iusername__js-deep-clone-1.3.2,LOW,0.0
ivbrajkovic__utils-2.0.4,LOW,0.0
iyawoqu__dxxtool_js-1.0.174,LOW,2e-05
j-kallunki__css-in-to-js-1.0.6,LOW,0.04871
j2c-0.11.3,MEDIUM,0.14271
jaksmok-react-pdf__png-js-3.0.1,MEDIUM,0.0509
jamo__web3-utils-4.0.0-alpha.1,LOW,0.04871
jamsr-ui__badge-0.0.64,LOW,0.01352
jas-script-0.3.3,LOW,0.0
jasmine-growl-reporter-2.0.0,LOW,0.04871
java-random-0.4.0,LOW,0.04871
java-regex-js-0.0.3,LOW,0.04871
javascript-obfuscator__estraverse-5.4.0,LOW,0.04874
javascript-serialize-1.6.1,LOW,0.04871
jawg__js-loader-1.2.1,LOW,0.02174
jay-js__cli-3.1.2,LOW,0.02385
jay-js__elements-1.2.1,LOW,0.01355
jay-js__jsx-2.0.0,LOW,0.01352
jay-js__static-1.3.1,LOW,0.01869
jay-js__ui-4.2.1,LOW,0.01352
jayin-0.0.4,LOW,0.0348
jchiam__eslint-plugin-css-in-js-0.0.3,LOW,0.01047
jcoreio__toolchain-5.7.0,MEDIUM,0.16709
jcoreio__toolchain-esnext-5.7.0,LOW,0.01352
jcoreio__toolchain-flow-5.7.0,LOW,0.01352
jcoreio__toolchain-react-5.7.0,LOW,0.01352
jcoreio__toolchain-typescript-5.7.0,LOW,0.01352
jdion__tilt-react-1.0.0,LOW,0.04871
jenkins-cd__js-builder-jest-0.0.4,LOW,0.02779
jerp__xml-stream-js-1.1.8,MEDIUM,0.04886
jerrypick-1.1.2,LOW,0.00329
jest-mock-curry-fn-0.0.3,LOW,0.04871
jest-nyan-reporter-1.0.2,LOW,0.03497
jest-performance-2.1.0,LOW,0.04871
jest-plugin-set-2.9.0,LOW,0.04871
jest-preset-kyt-styled-1.4.12,LOW,0.01352
jest-rdf-2.0.0,LOW,0.01088
jest-scss-transform-1.0.4,LOW,0.0107
jest-ts-webcompat-resolver-1.0.1,LOW,0.01352
jieba-js-1.0.2,LOW,0.04871
jihaduploader-1.3.16,LOW,0.04871
jitsi__js-utils-6.2.0,MEDIUM,0.04884
jitsu__js-1.10.4,MEDIUM,0.12897
jks-js-1.1.4,LOW,0.0
jl-org__tool-3.3.4,MEDIUM,0.16537
jl-sql-api-2.8.1,MEDIUM,0.14066
jman.me__create-react-app-0.6.2,MEDIUM,0.04917
jniac__three-point-text-helper-1.0.10,MEDIUM,0.07413
jnxplus__nx-gradle-2.1.0,LOW,0.01357
jnxplus__nx-maven-2.1.0,LOW,0.0136
johngw__array-3.3.2,LOW,0.04871
johngw__error-2.2.2,LOW,0.02427
johngw__fs-3.0.1,LOW,0.04871
joi-postalcode-2.0.0,LOW,0.0327
joist__di-4.3.0,LOW,0.04871
joist__router-1.8.10,LOW,0.04871
jondotsoy__utils-js-1.2.0,LOW,0.03823
jonz94__verify-pdf-2.0.0,MEDIUM,0.0546
joplin-plugin-freehand-drawing-4.0.0,HIGH,1.0
jordilo__apollo-js-generator-0.0.7,HIGH,0.30142
joshbetz__memcached-1.4.0,LOW,0.00013
journeyapps-7.3.17,LOW,0.04871
journeyapps__core-12.3.1,MEDIUM,0.04918
joyfill__layouts-0.1.1,MEDIUM,0.04952
joystream__js-1.12.0,LOW,0.04871
jp-bpmn-js-properties-panel-5.2.8,LOW,0.04872
jpeg-2.0.0,LOW,0.04871
jpeg-js-0.4.4,LOW,0.0304
jq-tools__jq-0.0.10,LOW,0.01086
jquery-countup-1.0.1,LOW,0.04871
jquery.min.js-3.5.1,MEDIUM,0.14172
jrc03c__js-crypto-helpers-0.0.26,MEDIUM,0.05209
jrc03c__js-csv-helpers-0.0.38,MEDIUM,0.08755
jrc03c__js-data-science-helpers-0.0.90,MEDIUM,0.14726
jrc03c__js-math-tools-0.0.104,MEDIUM,0.14682
jrc03c__js-plot-tools-0.0.21,MEDIUM,0.153
jrc03c__js-text-tools-0.0.104,MEDIUM,0.16739
js-0.1.0,LOW,0.01352
js-aceoffix-7.2.2,LOW,0.02548
js-acl-1.0.0,LOW,0.03186
js-amino-1.0.0,LOW,0.03258
js-api-extend-1.3.4,LOW,0.04871
js-aruco-0.1.0,LOW,0.04547
js-asuna-1.0.26,MEDIUM,0.04964
js-audio-recorder-1.0.7,MEDIUM,0.14297
js-audio-talk-1.3.0,MEDIUM,0.0756
js-base64-3.7.8,LOW,0.0
js-base64-file-2.0.3,LOW,0.0
js-basics__jsto...-0.8.1,LOW,0.01848
js-beautify-1.15.4,MEDIUM,0.07916
js-beautify-sourcemap-1.0.1,MEDIUM,0.15142
js-behaviours-1.3.2,LOW,0.01214
js-booster-1.1.4,LOW,0.04422
js-bottomsheet-1.2.6,HIGH,1.0
js-bullets-1.2.0,LOW,0.04871
js-bxt-ui-1.3.9,LOW,0.04775
js-circle-progress-1.0.0,MEDIUM,0.13426
js-code-structure-0.1.11,LOW,0.04871
js-codemod-7.0.0,LOW,0.04871
js-comments-template-0.7.4,LOW,0.0
js-concat-8.0.0,LOW,0.04871
js-conditional-compile-loader-1.0.16,LOW,0.04871
js-confetti-0.13.1,LOW,0.04871
js-confuser-2.0.0,MEDIUM,0.18595
js-convert-case-4.2.0,MEDIUM,0.0841
js-cookie-3.0.5,LOW,0.04871
js-cookie-manager-1.0.2,LOW,0.01352
js-coroutines-2.4.36,MEDIUM,0.14273
js-cosmos-wallet-0.0.4,LOW,0.0
js-cpa-0.2.1,MEDIUM,0.13834
js-crc32-1.0.1,LOW,0.0
js-data-adapter-1.0.1,LOW,0.04871
js-data-adapter-tests-1.5.0,LOW,0.04871
js-data-angular-3.2.4,MEDIUM,0.12728
js-data-angular-mocks-3.1.0,LOW,0.0061
js-data-fetch-3.0.0,LOW,0.03851
js-data-firebase-3.2.1,MEDIUM,0.14316
js-data-http-3.0.1,MEDIUM,0.1433
js-data-jsonapi-0.0.0-alpha.21,MEDIUM,0.14212
js-data-localstorage-2.3.2,MEDIUM,0.13158
js-data-mongodb-2.0.0,MEDIUM,0.04886
js-data-repo-tools-1.0.0,MEDIUM,0.04884
js-data-saphana-1.0.12,LOW,0.04871
js-data-sql-1.0.1,LOW,0.04871
js-domainrobot-sdk-2.1.17,LOW,0.04856
js-draw-1.31.1,MEDIUM,0.14717
js-draw__material-icons-1.31.1,MEDIUM,0.06795
js-draw__math-1.31.1,LOW,0.0341
js-effect-ripple-1.2.1,LOW,0.04478
js-entity-repos__express-6.1.6,LOW,0.03869
js-entity-repos__knex-3.2.15,LOW,0.04871
js-entity-repos__mongo-5.1.10,LOW,0.04871
js-entity-repos__todos-1.1.2,MEDIUM,0.14491
js-excel-date-convert-1.0.2,LOW,5e-05
js-excel-template-3.0.2,LOW,0.04871
js-export-word-1.0.5,MEDIUM,0.17642
js-ext-3.0.2,LOW,0.04703
js-extension-ling-1.28.3,LOW,4e-05
js-ffmpeg-0.0.38,LOW,0.04876
js-file-download-0.4.12,LOW,0.04871
js-float-calculation-0.1.6,LOW,0.04871
js-fns__docs-0.1.2,LOW,0.01352
js-functions-orchestrator-1.1.0,MEDIUM,0.12651
js-gc-1.0.1,LOW,0.04827
js-git-0.7.8,MEDIUM,0.08418
js-gravatar-1.1.3,LOW,0.04755
js-image-generator-1.0.4,LOW,0.04871
js-interpreter-6.0.1,MEDIUM,0.15129
js-interpreter-npm-1.0.10,LOW,0.02662
js-ipld-url-resolve-1.1.2,LOW,0.04871
js-items__ky-1.0.12,LOW,0.04306
js-jieba-1.0.12,MEDIUM,0.06436
js-joda__core-5.6.5,MEDIUM,0.07374
js-joda__extra-0.12.3,MEDIUM,0.14172
js-joda__locale-4.15.2,LOW,0.02054
js-joda__locale_cs-4.15.1,LOW,0.02071
js-joda__locale_da-4.15.1,LOW,0.02076
js-joda__locale_de-4.15.1,LOW,0.02086
js-joda__locale_de-de-4.15.1,LOW,0.02071
js-joda__locale_en-4.15.1,LOW,0.00714
js-joda__locale_en-gb-4.15.1,LOW,0.02076
js-joda__locale_en-us-4.15.1,LOW,0.02071
js-joda__locale_es-4.15.1,LOW,0.00715
js-joda__locale_fr-4.15.1,LOW,0.00714
js-joda__locale_hi-4.15.1,LOW,0.02073
js-joda__locale_it-4.15.1,LOW,0.02082
js-joda__locale_it-it-4.15.1,LOW,0.02071
js-joda__locale_ja-4.15.1,LOW,0.02071
js-joda__locale_ja-jp-4.15.1,LOW,0.02071
js-joda__locale_ko-4.15.1,LOW,0.02077
js-joda__locale_ro-4.15.1,LOW,0.02079
js-joda__locale_ru-4.15.1,LOW,0.02086
js-joda__locale_sv-4.15.1,LOW,0.0208
js-joda__locale_sv-se-4.15.1,LOW,0.02071
js-joda__locale_zh-4.15.1,LOW,0.02087
js-joda__timezone-2.22.0,MEDIUM,0.07361
js-kit-0.0.14,LOW,0.0135
js-kt-api-client-3.1.0,MEDIUM,0.04972
js-kt-client-2.18.1,LOW,0.04368
js-levenshtein-1.1.6,LOW,0.04871
js-levenshtein-esm-2.0.0,LOW,0.01088
js-lib__cli-3.0.6,MEDIUM,0.05413
js-lib__config-1.6.0,LOW,0.04871
js-lib__license-1.6.0,LOW,0.04871
js-lib__package-1.6.0,LOW,0.04871
js-lib__test-1.6.0,LOW,0.04871
js-library-detector-6.7.0,LOW,0.0
js-loader-0.1.1,LOW,0.04871
js-logger-1.6.1,LOW,0.04457
js-lzma-0.1.0,LOW,0.01325
js-match-height-1.0.7,LOW,0.04871
js-md4-0.3.2,MEDIUM,0.04898
js-md5-0.8.3,MEDIUM,0.13341
js-message-2.1.0,LOW,0.04871
js-migrations__commander-2.0.9,LOW,0.04871
js-migrations__knex-3.0.11,LOW,0.04871
js-mobile-console-0.4.0,LOW,0.0
js-moi-constants-0.7.0-rc1,LOW,0.04871
js-moi-utils-0.7.0-rc1,LOW,0.00437
js-mp3-0.1.0,MEDIUM,0.07404
js-nacl-1.4.0,MEDIUM,0.06205
js-native__lib-1.0.4,LOW,0.04487
js-object-to-xml-0.5.1,LOW,0.01088
js-oop-1.0.0,LOW,0.04871
js-pageoffice-6.5.4,LOW,0.01497
js-parse-xml-2.0.6,LOW,0.04871
js-php-data-2.0.0,LOW,0.04871
js-pigpio-1.5.1,LOW,6e-05
js-pimcore-formbuilder-1.3.3,LOW,0.03395
js-pipeline-0.2.2,LOW,0.04871
js-plugin-1.1.0,LOW,0.04871
js-polo-0.1.4,LOW,0.04871
js-prettify-1.4.0,LOW,0.03899
js-primer__local-server-1.0.2,LOW,0.0
js-promisify-1.3.1,LOW,0.04871
js-proxy-0.5.2,LOW,0.04871
js-quantities-1.8.0,MEDIUM,0.05151
js-queue-2.0.2,LOW,0.04871
js-reporters-2.1.0,LOW,0.03341
js-rouge-3.0.0,LOW,0.03656
js-runtime-0.0.8,LOW,0.04871
js-scrypt-0.2.0,LOW,0.039
js-sdsl-4.4.2,LOW,0.03444
js-sdsl__ordered-map-4.4.2,LOW,0.04271
js-search-2.0.1,LOW,0.01352
js-sequence-diagram-2.0.1,MEDIUM,0.14433
js-sha1-0.7.0,LOW,0.03945
js-sha256-0.11.1,LOW,0.04246
js-sha3-0.9.3,LOW,0.04592
js-sha512-0.9.0,MEDIUM,0.13835
js-signature-0.1.9,LOW,0.00023
js-slate-markdown-serializer-1.0.7,MEDIUM,0.09748
js-soft__docdb-access-loki-1.3.1,LOW,0.04871
js-soft__docdb-access-mongo-1.3.1,LOW,0.04871
js-soft__logging-abstractions-1.0.2,LOW,0.04871
js-soft__node-logger-1.2.1,LOW,0.04871
js-soft__simple-logger-1.0.6,LOW,0.04871
js-soft__web-logger-1.0.5,LOW,0.04871
js-sql-parser-1.6.0,MEDIUM,0.14172
js-sticky-table-headers-1.0.0-alpha.8,LOW,0.01088
js-string-escape-1.0.1,LOW,0.01829
js-stringify-1.0.2,LOW,0.04871
js-sudoku-1.0.10,LOW,0.04871
js-sugar__angular-14.13.5,LOW,0.04233
js-telecortex-2__js-telecortex-2-util-1.1.6,MEDIUM,0.04904
js-temporal__polyfill-0.5.1,LOW,0.01734
js-tiktoken-1.0.21,LOW,0.02613
js-to-html-2.0.0-betha,MEDIUM,0.07382
js-to-java-2.8.0,LOW,0.04871
js-to-mjs-0.2.0,LOW,0.04871
js-to-scss-1.1.0,LOW,0.04871
js-to-ts-converter-0.18.2,MEDIUM,0.13811
js-tokens-9.0.1,LOW,0.01352
js-try-0.9.1,LOW,0.00224
js-types-4.0.0,LOW,0.01265
js-useful-tools-1.3.0,LOW,0.00276
js-util-2.0.10,MEDIUM,0.04894
js-utilities-1.0.2,LOW,0.01352
js-utils-collection-2.0.0,LOW,0.03433
js-utils-zhql-1.1.5,MEDIUM,0.06254
js-utl-4.63.0,MEDIUM,0.14033
js-var-type-0.2.6,LOW,0.03753
js-web-screen-shot-1.9.9-rc.29,MEDIUM,0.07376
js-x__create-x-0.0.11-beta.2,LOW,0.01344
js-xxhash-5.0.1,LOW,0.01088
js-yaml-4.1.1,MEDIUM,0.13976
js-yaml-cloudformation-schema-1.0.0,LOW,0.02437
js-yaml-js-types-1.0.1,LOW,0.0
js-yaml-js-types-esm-1.0.0,LOW,0.0
js-yaml-lite-0.1.1,LOW,0.02586
js-yaml-schema-cfn-1.1.0,LOW,0.04871
js-yaml-source-map-0.2.2,LOW,0.01088
jsamak__js-ui-0.2.2,LOW,0.00041
jsbn-rsa-1.0.4,LOW,0.01352
jscoverage-0.6.0,MEDIUM,0.12539
jscrypto-1.0.3,MEDIUM,0.05533
jsedn-0.4.1,LOW,0.04871
jsenv__ast-6.7.16,LOW,0.0051
jsenv__core-40.12.0,HIGH,0.29063
jshomee__js-ai-1.0.169,LOW,0.04871
jshomee__js-dex-1.0.168,LOW,0.04871
jshomee__js-fakeai-1.0.168,LOW,0.04871
jshomee__js-learn-1.0.168,LOW,0.04871
jshomee__js-lint-1.0.167,LOW,0.04871
jshomee__js-loan-1.0.168,LOW,0.04871
jshomee__js-nft-1.0.169,LOW,0.04871
jshomee__js-privacy-1.0.168,LOW,0.04871
jshomee__js-public-1.0.169,LOW,0.04871
jshomee__js-rwa-1.0.170,LOW,0.04871
jshomee__js-tps-1.0.168,LOW,0.04871
jskit-vue-0.0.31,MEDIUM,0.04944
jslib-html5-camera-photo-3.3.4,MEDIUM,0.06849
json-beautifier-1.0.3,LOW,0.04871
json-css-module-loader-1.0.2,LOW,0.04871
json-easy-strip-1.0.6,LOW,0.01352
json-logic-js-2.0.5,LOW,0.0171
json-mask-2.0.0,LOW,0.03122
json-override-0.2.0,LOW,0.04871
json-templater-1.2.0,LOW,0.04871
json-to-scss-1.6.2,LOW,0.01352
json-with-bigint-3.4.4,LOW,0.0
json2csv__formatters-7.0.6,MEDIUM,0.04898
jsonparse-1.3.1,LOW,0.0
jsonpath-faster-0.0.12,MEDIUM,0.04896
jsonpath-picker-vanilla-1.2.4,LOW,0.04871
jsonpath-plus-10.3.0,MEDIUM,0.14319
jsonpath-plus-browser-5.0.6,MEDIUM,0.12957
jsontoxml-1.0.1,LOW,0.02557
jspurefix-4.0.0,HIGH,0.93483
jss-rtl-0.3.0,LOW,0.04871
jss-theme-reactor-0.11.1,LOW,0.01352
jstransform-11.0.3,LOW,0.0
jstransformer-babel-2.1.0,LOW,0.04871
jsx6__signal-1.8.13,MEDIUM,0.04885
jtkkempower__opencv-js-4.11.2-release.1,LOW,0.02376
jtorm__js-method-1.0.1,LOW,0.01352
junderw-crc32c-1.2.0,LOW,0.04538
june-so__analytics-next-4.0.0,MEDIUM,0.0829
juneojs-0.0.161,LOW,0.00489
junobuild__utils-0.2.2,LOW,0.04871
juspay-tech__react-hyper-js-1.2.4,MEDIUM,0.14172
justeat__f-dom-1.1.0,LOW,0.01088
jvd.js-1.2.2,LOW,0.04871
jweixin-module-1.6.0,MEDIUM,0.13574
jwk-0.0.2,LOW,0.0
jwn-js__common-2.3.14,LOW,0.0
jxLoader-0.1.1,LOW,0.01352
k8w-extend-native-1.4.6,LOW,0.04871
kafka-crab-js-darwin-arm64-2.0.1,LOW,0.01352
kafka-crab-js-linux-x64-gnu-2.0.1,LOW,0.01352
kafka-crab-js-linux-x64-musl-2.0.1,LOW,0.01352
kafka-lz4-lite-1.0.5,LOW,0.04871
kaiachain__web3rpc-2.0.0,LOW,0.04595
kalabro__mixed-monorepo-js-2.2.1,LOW,0.04871
kameleoon__javascript-sdk-core-5.16.1,MEDIUM,0.0489
karelics__angular-unleash-proxy-client-19.0.0,LOW,0.01352
karimsa__bench-0.16.2,LOW,0.04871
karma-chai-js-factories-0.1.1,LOW,0.01352
