PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS,PREINSTALL
bugsnag__plugin-strip-query-string-8.6.0,LOW,0.01385,
bugsnag__plugin-vue-8.6.0,LOW,0.00298,
bugsnag__plugin-window-onerror-8.6.0,LOW,0.0097,
bugsnag__plugin-window-unhandled-rejection-8.6.0,LOW,0.0,
bugsnag__source-maps-2.3.3,LOW,0.03757,
bugsplat__js-api-client-14.0.0,LOW,0.0,
build-gradle-reader-1.0.0,LOW,0.05042,
build-md-0.4.5,LOW,0.01243,
builder-autoprefixer-1.0.4,LOW,0.01385,
buildstamp-3.5.0,LOW,0.05077,
bumbag__emotion-css-11.1.3-3,MEDIUM,0.14697,
bun-plugin-screeps-1.0.0,LOW,0.0,
bunchee-6.6.2,LOW,0.00017,
bunchtogether__braid-client-1.2.13,LOW,0.0116,
bundle-duplicates-plugin-0.0.1,LOW,0.05077,
bundled-es-modules__js-levenshtein-2.0.1,LOW,0.05077,
bundled-phantomjs-prebuilt-2.1.8-0,MEDIUM,0.05171,
bunq-community__bunq-js-client-1.1.2,MEDIUM,0.05377,
bunyan-morgan-1.0.1,LOW,0.0,
buxlabs__ast-0.11.0,LOW,0.05077,
bwip-js-4.8.0,LOW,0.01565,
byteclaw__visage-core-1.0.0-alpha.20,MEDIUM,0.14749,
bytecodealliance__componentize-js-0.19.3,LOW,0.04529,
bytecodealliance__preview2-shim-0.17.5,LOW,0.0318,
bytom-js-sdk-1.4.0,LOW,0.0,
bzip-deflate-1.0.0,LOW,0.01318,
c-preprocessor-0.2.13,LOW,0.0,
c11__engine.babel-plugin-syntax-4.0.0-alpha.125,MEDIUM,0.05107,
cabify__babel-preset-0.1.2,LOW,0.05077,
calcom__embed-core-1.5.3,MEDIUM,0.13027,
calcom__embed-snippet-1.3.3,LOW,0.0073,
calendar-js-1.4.4,LOW,0.05077,
calidae__vue-generate-component-1.2.0,LOW,0.01244,
call-me-maybe-1.0.2,LOW,0.01244,
callback-loader-0.2.4,LOW,0.00289,
callbag-1.5.1,LOW,0.01385,
camoufox-js-0.8.3,LOW,0.05088,
camunda-bpmn-js-5.15.0,LOW,0.00261,
camunda-bpmn-js-behaviors-1.11.2,LOW,0.05077,
camunda-dmn-js-3.5.0,LOW,0.01608,
camunda__form-js-assistant-module-0.6.2,MEDIUM,0.07246,
can-define-2.8.1,LOW,0.05082,
can-simple-dom-1.7.1,LOW,0.03642,
canton-network__core-token-standard-0.13.0,HIGH,0.38629,
canvas-js__chain-substrate-0.13.14,LOW,0.05077,
capturoo__capturoo-js-client-sdk-1.0.4,LOW,0.0,
caradoc-0.3.7,LOW,0.04115,
cardano-wallet-1.2.2,LOW,0.01385,
cartesia__cartesia-js-2.2.9,MEDIUM,0.05332,
cartflow-js-1.0.0,LOW,0.01385,
cast-with-schema-1.5.0,LOW,0.05077,
castiron__style-mixins-2.0.0,LOW,0.04067,
castlabs__ui-7.5.1,LOW,0.00229,
castore__event-storage-adapter-in-memory-2.4.2,LOW,0.05097,
cathodique__wayland-server-js-impl-1.0.13,LOW,0.05077,
caught-object-report-json-8.0.0,LOW,0.00023,
causalfoundry__js-sdk-0.9.12,LOW,0.0,
caveman-0.1.6,LOW,0.03322,
caver-js-1.12.2,LOW,0.04159,
caver-js-ext-kas-1.12.0,LOW,0.00942,
cbor-js-0.1.0,LOW,0.05077,
cdi-js-typescript-2.0.78,LOW,0.00156,
cdk-monitoring-constructs-9.16.0,MEDIUM,0.15034,
cdk-serverless-2.20.0,MEDIUM,0.10835,
cedricziel__aha-js-1.2.5,LOW,0.00408,
ceed-1.0.2,LOW,0.05077,
ceramicnetwork__ipfs-daemon-6.5.0,LOW,0.00703,
certik__skynet-0.22.3,LOW,0.00012,
certstream-1.1.1,MEDIUM,0.15793,
cesium-sensors-es6-1.0.0,LOW,0.03922,
cewald__eslint-config-2.4.0,LOW,0.01244,
chacha-2.1.0,LOW,0.00156,
chai-js-factories-0.1.5,LOW,0.05077,
chai-smoothie-0.3.2,LOW,0.05077,
chai-sorted-0.2.0,LOW,0.05077,
chainsafe__libp2p-noise-17.0.0,MEDIUM,0.07384,
chainx-v2__api-0.0.50,LOW,0.01385,
chakra-ui__styled-system-2.12.0,LOW,0.03643,
chakra-v2__styled-system-2.13.0-next.1,LOW,0.03595,
characterxyz__cxyz-three-1.0.135,LOW,0.01633,
characterxyz__three-character-1.3.189,LOW,0.01741,
chargebee__atomicpricing-1.0.4,LOW,0.03758,
chartjs-plugin-scroll-bar-1.3.0,LOW,0.05077,
chat21__chat21-web-widget-5.1.15,HIGH,0.23514,
chatkit-svelte-1.1.2,LOW,0.04537,
chatsystem__client-1.1.58,MEDIUM,0.08165,
checktypes-js-1.0.5,LOW,0.04648,
chipster-js-common-1.5.6,LOW,0.01244,
chirpstack__chirpstack-api-4.15.0,LOW,0.0,
chisquare-tech__ngx-sdk-0.1.71,LOW,0.01385,
chisquare-tech__sdk-js-0.1.70,LOW,0.02497,
chloride-2.4.1,LOW,0.00156,
choices.js-11.1.0,MEDIUM,0.15199,
chomp-0.2.23,LOW,0.0,
chrisben__imgcache.js-2.1.1,MEDIUM,0.09603,
chroma-js-3.1.2,LOW,0.04252,
chromadb-js-bindings-darwin-arm64-1.1.1,LOW,0.01385,
chromadb-js-bindings-darwin-x64-1.1.1,LOW,0.01385,
chromadb-js-bindings-linux-arm64-gnu-1.1.1,LOW,0.01385,
chromadb-js-bindings-linux-x64-gnu-1.1.1,LOW,0.01385,
chromadb-js-bindings-win32-x64-msvc-1.1.1,LOW,0.01385,
chrome-tabs-5.4.0,LOW,0.0136,
chromecast-api-0.4.2,LOW,0.00159,
chromium-pickle-js-0.2.0,LOW,0.05077,
chronosjs-0.1.0,LOW,0.03139,
cif-js-1.0.4,MEDIUM,0.14613,
ciffi-js__builder-5.3.0,LOW,0.01385,
ciffi-js__dev-server-2.3.1,LOW,0.0,
ciffi-js__router-2.1.0,LOW,0.01385,
circle-fin__adapter-solana-1.1.2,LOW,0.00145,
circular_buffer_js-1.10.0,LOW,0.05077,
ciscospark__plugin-locus-0.10.3,LOW,0.0,
ciscospark__plugin-mercury-0.10.3,LOW,0.02965,
ciscospark__plugin-metrics-0.10.3,LOW,0.0,
ciscospark__plugin-wdm-0.10.3,LOW,0.00119,
citation-js-utils-1.2.7,LOW,0.05077,
citation-js__core-0.7.21,LOW,0.05098,
citeproc-2.4.63,LOW,0.01396,
citeproc-js-node-0.0.3,LOW,0.01101,
citeproc-plus-0.3.6,LOW,0.01938,
citizenfx__client-2.0.22443-1,LOW,0.0,
citizenfx__server-2.0.22443-1,LOW,0.0,
cityofzion__neon-api-5.8.0,LOW,0.05077,
cityofzion__neon-core-5.8.0,MEDIUM,0.12356,
cityofzion__neon-js-5.8.0,MEDIUM,0.12004,
clamp-js-main-0.11.6,LOW,0.00785,
classic-terra__terra.proto-2.1.2,LOW,1e-05,
cleanco-1.0.2,LOW,0.05077,
clerk__clerk-js-5.109.2,LOW,0.0,
cli-js-0.0.8,LOW,0.0,
clickhouse-js-0.0.4,HIGH,0.05077,YES
clickhouse__client-1.14.0,LOW,0.00035,
clickhouse__client-common-1.14.0,LOW,0.01235,
clickhouse__client-web-1.14.0,LOW,0.00897,
clio-lazy-1.0.0,LOW,0.0,
clipper2-js-1.2.4,LOW,0.02003,
clipper2-lib-js-0.0.6,LOW,0.05077,
cloudbase__ai-2.22.9,MEDIUM,0.06865,
cloudbase__database-1.4.2,MEDIUM,0.15725,
cloudbase__model-2.22.9,LOW,0.05077,
cloudbase__mysql-2.22.9,LOW,0.05077,
cloudbase__storage-2.22.9,MEDIUM,0.12553,
cloudcoreo-jsrunner-commons-1.10.7-beta78,MEDIUM,0.05837,
cloudcruise-0.0.4,LOW,0.03706,
cloudformation-schema-js-yaml-2.0.2,LOW,0.05077,
cloudinary-core-2.14.0,MEDIUM,0.10539,
cloudinary__transformation-builder-sdk-1.21.2,LOW,0.00728,
cloudinary__url-gen-1.22.0,LOW,0.00438,
cloudkit-js-0.0.8,LOW,0.00396,
cloudpss__yaml-0.5.55,LOW,0.05077,
cloudterms__js-0.0.24,LOW,0.0,
clp-ffi-js-0.6.1,MEDIUM,0.05581,
clusterize.js-1.0.0,LOW,6e-05,
clusters-0.0.4,LOW,0.05077,
cmake-js-7.4.0,MEDIUM,0.05531,
cmake-ts-1.0.2,MEDIUM,0.2081,
cmmn-js-properties-panel-0.9.0,LOW,0.05081,
cn-ui__reactive-4.11.0,MEDIUM,0.05127,
cnbritain__merlin-www-js-store-2.0.1,LOW,0.05077,
cobalt-ui__plugin-js-1.4.4,LOW,0.05077,
coconut-open-api-js-0.12.24,LOW,0.01246,
code-dot-org__js-interpreter-1.3.13,LOW,0.03222,
code-dot-org__js-numbers-0.1.0-cdo.0,LOW,0.04329,
codecademy__variance-0.25.0,LOW,0.05077,
codeceptjs-bshelper-3.1.3,LOW,0.04635,
codeceptjs-dbhelper-1.2.2,LOW,0.05077,
codeceptjs-resemblehelper-1.9.7,LOW,0.00539,
codeceptjs-rphelper-3.5.3,LOW,0.05077,
codeceptjs-saucehelper-1.4.0,LOW,0.0,
codecutils-0.1.3,LOW,0.0484,
codemod-utils__ast-javascript-2.0.9,LOW,8e-05,
codepage-1.15.0,LOW,0.05078,
codingwithmanny__iyzipay-js-0.0.7-alpha,LOW,0.04998,
codio-api-js-0.17.0,MEDIUM,0.05168,
coffeeify-3.0.1,LOW,0.05077,
cog-1.1.0,LOW,0.00203,
cohere-js-1.0.26,LOW,0.02819,
cohook__solid-js-1.1.0-alpha.0,LOW,0.05077,
coinbase__cbpay-js-2.4.0,LOW,0.01235,
colbyr__dot-js-1.3.1,LOW,0.05077,
collapsable.js-4.1.3,MEDIUM,0.14589,
collect-js-deps-0.1.3,LOW,0.05077,
collectionize-1.1.2,LOW,0.04961,
colore-js-1.4.2,MEDIUM,0.14602,
colorts-0.1.63,LOW,0.05077,
colz-0.1.0,LOW,0.03143,
comeon__tomcat-cookies-1.0.0,LOW,0.0,
commander-js__extra-typings-14.0.0,LOW,0.03114,
commonjs-everywhere-0.9.7,LOW,0.0,
commonjs-standalone-0.2.0,LOW,0.01968,
communityox__ox_lib-3.32.1,LOW,0.01244,
compare-utf8-0.1.1,LOW,0.01244,
compeon__compeon-api-js-0.20.0,LOW,0.05077,
compiled__babel-plugin-0.38.1,LOW,0.01402,
compiled__babel-plugin-strip-runtime-0.38.0,LOW,0.01381,
compiled__css-0.21.0,LOW,0.00761,
compiled__eslint-plugin-0.19.1,LOW,0.0114,
compiled__jest-0.10.6,LOW,0.00124,
compiled__parcel-transformer-0.19.0,LOW,0.00631,
compiled__parcel-transformer-external-0.1.0,LOW,0.01385,
compiled__react-0.18.6,LOW,0.00859,
compiled__utils-0.13.2,LOW,0.0066,
compiled__webpack-loader-0.19.6,LOW,0.00856,
compiler-js-2012.5.11,LOW,0.00041,
compilot__js-sdk-2.202.0,LOW,0.04772,
compilot__merkle-tree-js-2.65.0,LOW,0.05077,
component-props-1.1.1,LOW,0.05077,
computer-use__default-clipboard-provider-4.2.0,LOW,0.05077,
computer-use__provider-interfaces-4.2.0,LOW,0.05077,
computer-use__shared-4.2.0,LOW,0.05077,
compy-0.1.31,LOW,0.00144,
comunica__actor-init-sparql-rdfjs-3.1.0,LOW,0.01385,
comunica__query-sparql-rdfjs-4.5.0,LOW,0.00216,
comunica__query-sparql-rdfjs-lite-4.5.0,LOW,0.00621,
concat-with-sourcemap-1.0.3,HIGH,0.05077,YES
connect-api-mocker-1.11.0,LOW,0.05077,
connect-cloudant-store-1.0.0,LOW,0.0,
connect-datadog-0.0.9,LOW,0.04979,
consistent-hash-1.2.2,LOW,0.03659,
console__assessment-js-2.0.3,LOW,0.05077,
contentful-graph-1.6.2,LOW,0.05077,
contentful-sdk-core-9.2.1,LOW,8e-05,
conterra__ct-apprt-js-typings-5.0.0-next.20220712031344,LOW,0.01328,
convert-extension-0.3.0,LOW,0.05077,
convex-test-0.0.40,LOW,0.04213,
convivainc__conviva-js-coresdk-4.8.0,LOW,0.01972,
convivainc__conviva-js-videojs-4.3.4,LOW,0.01385,
convoy.js-1.1.0,LOW,0.01246,
cookies.js-2.1.15,LOW,0.05077,
coon-js__delorean-0.3.4,HIGH,0.7191,
coon-js__extjs-package-loader-0.1.10,LOW,0.01244,
copart__ops-tool-kit-1.12.5-alpha.3,LOW,0.05077,
copicake__copicake-js-0.0.8,MEDIUM,0.15402,
copy-html-to-clipboard-4.0.1,MEDIUM,0.07378,
copy-to-clipboard-3.3.3,LOW,0.00183,
cordova-plugin-apprate-1.8.0,LOW,0.01349,
core-js-3.47.0,LOW,0.0,
core-js-builder-3.47.0,LOW,0.00025,
core-js-compat-3.47.0,LOW,0.01385,
core-js-pure-3.47.0,LOW,0.0,
core-js-url-browser-3.6.4,LOW,0.0006,
core.import.react-16.3.0,LOW,0.05077,
core.operators-1.0.0,MEDIUM,0.15194,
corejs-upgrade-webpack-plugin-4.0.1,LOW,0.05077,
coreum-js-2.18.11,LOW,0.00263,
cornerstonejs__codec-libjpeg-turbo-8bit-1.2.2,MEDIUM,0.08368,
cornerstonejs__codec-openjpeg-1.3.0,MEDIUM,0.07761,
cornerstonejs__codec-openjph-2.4.7,MEDIUM,0.05386,
cosmjs-types-0.10.1,LOW,0.01069,
cosmos-js-telescope-0.0.38,LOW,0.0,
coulis-0.19.0,LOW,0.00042,
country-flags-svg-v2-1.0.7,LOW,0.0,
country-state-city-js-2.5.0,LOW,0.05077,
coveo__bueno-1.1.5,LOW,0.04943,
coveo__headless-3.35.1,LOW,0.01798,
cpmech__basic-4.35.1,LOW,0.05077,
cpmech__basic-sys-2.32.1,LOW,0.05077,
crass-0.12.3,MEDIUM,0.14602,
crazycake-js-2.5.0,LOW,0.01198,
crc-32-1.2.2,LOW,0.04504,
crc-full-1.1.0,LOW,0.05077,
create-codex-app-1.0.7,LOW,0.04263,
create-el-0.2.7,LOW,0.05077,
create-emotion-11.0.0,LOW,0.05077,
create-emotion-server-11.0.0,LOW,0.05077,
create-js-app-scripts-0.15.0,LOW,0.00156,
create-js-minimal-0.0.23,LOW,0.01385,
create-jwn-js-1.2.2,MEDIUM,0.08895,
create-lampjs-app-2.3.4,LOW,0.01385,
create-nx-maven-workspace-2.1.0,LOW,0.01385,
credify__credify-js-1.16.7,MEDIUM,0.05136,
creuna__utils-1.2.0,LOW,0.05055,
criipto__auth-js-3.8.0,MEDIUM,0.06919,
criptext-js-tools-0.7.2,LOW,0.05077,
cron-to-text-0.0.1,LOW,0.05077,
cronapp__cronapp-mobile-mvc-4.2.8,LOW,0.00136,
cronapp__cronapp-mvc-4.2.8,LOW,0.00053,
cropio-js__mapbox-gl-draw-1.4.5,MEDIUM,0.14579,
crypto-js-4.2.0,LOW,0.01385,
cspell-util-bundle-5.1.3,LOW,0.03873,
css-in-js-loader-0.1.2,LOW,0.05077,
css-in-js-media-2.0.1,MEDIUM,0.05101,
css-in-js-utils-3.1.0,LOW,0.05077,
css-render-0.15.14,LOW,0.05077,
css-variable-8.0.0,MEDIUM,0.05135,
csscolorparser-1.0.3,LOW,0.00516,
cssmin-0.4.3,LOW,0.00252,
cssp-1.0.6,LOW,0.01385,
cssxjs-0.2.17,LOW,0.05077,
csvbox__csvboxjs-1.0.14,LOW,0.0,
ctools-2019.5.19-1,LOW,0.0,
ctrl__golang-template-1.5.0,LOW,0.01244,
ctx-core__core-js-11.2.263,LOW,0.01126,
ctx-core__solid-js-1.5.217,LOW,0.05077,
cucumber-junit-reporter-0.0.1,LOW,0.05077,
cucumber-parallel-2.0.3,LOW,0.04829,
cucumber-to-junit-0.1.3,LOW,0.05077,
cucumberjs-allure-reporter-1.0.3,LOW,0.01354,
cucumberjs-junitxml-1.0.0,LOW,0.05077,
cue-parser-0.3.0,LOW,0.05077,
cuenca-mx__cuenca-js-1.0.4,LOW,0.01196,
curity__oauth-assistant-1.8.1,LOW,0.00269,
curve-matcher-1.1.1,LOW,0.03722,
curve25519-js-0.0.4,LOW,0.05077,
custom-cursor.js-1.3.9,LOW,0.05077,
customer-js-sdk-1.73.2,LOW,0.05048,
cute-clever-carousel-0.0.14,LOW,0.05077,
cxpjs-0.0.66,LOW,0.015,
cxs-6.2.0,LOW,0.05077,
cycle-import-check-1.4.0,LOW,0.00156,
cycletls-2.0.5,LOW,0.02161,
cypherlab__js-utils-0.1.0,LOW,0.05077,
cypress-serenity-reporter-1.0.1,LOW,0.05077,
d3-3d-1.0.0,LOW,0.05087,
d3-celestial-0.7.35,MEDIUM,0.15304,
d3-flame-graph-4.1.3,LOW,0.03789,
d3-funnel-2.1.3,MEDIUM,0.14656,
d3-gantt-chart-0.2.8,LOW,0.00959,
d3-geoplan-1.8.0,MEDIUM,0.14423,
d3-transform-1.0.5,LOW,0.05077,
d3.chart-0.3.0,MEDIUM,0.0659,
d365types-clone-5.0.7,LOW,0.0,
dacc-js-0.0.4,MEDIUM,0.07595,
daily-co__config-plugin-rn-daily-js-0.0.11,LOW,0.01203,
daily-co__daily-js-0.85.0,MEDIUM,0.07627,
daily-co__daily-react-0.24.0,LOW,0.03293,
dailyshot__styles-0.1.74,LOW,0.01385,
dalitek__utils-0.1.25,LOW,0.04648,
danger-plugin-todos-1.3.1,LOW,0.01244,
danger-plugin-toolbox-3.1.2,LOW,0.03884,
dapi-co__dapi-connect-js-sdk-1.1.0,MEDIUM,0.08143,
dashersw__axon-2.0.5,LOW,0.01038,
data-bind-mapper-1.0.3,LOW,0.01019,
data-joint-1.3.3,LOW,0.012,
data-loom__functions-js-0.4.1,LOW,0.00237,
data-loom__storage-js-0.4.1,LOW,0.03082,
database-js-adodb-1.1.3,LOW,0.05077,
database-js-common-1.0.1,LOW,0.02934,
database-js-csv-1.0.0,LOW,0.05077,
database-js-firebase-1.2.2,LOW,0.05077,
database-js-ini-1.0.1,LOW,0.05077,
database-js-json-1.2.1,LOW,0.00527,
database-js-mssql-0.3.0,LOW,0.0,
database-js-mysql-1.1.3,LOW,0.05077,
database-js-mysql2-1.0.0,LOW,0.05077,
database-js-postgres-1.1.3,LOW,0.05077,
database-js-sqlite-1.3.0,LOW,0.05077,
database-js-sqlparser-1.0.0,LOW,0.05077,
database-js-xlsx-1.0.6,LOW,0.05077,
datadog-lambda-js-12.130.0,LOW,0.0027,
datadog__sketches-js-2.1.1,LOW,0.03475,
datadog__wasm-js-rewriter-5.0.1,LOW,0.04779,
dataform__sql-0.4.0,LOW,0.01385,
datagrok-libraries__chem-meta-1.2.9,MEDIUM,0.14602,
datagrok__api-tests-1.10.1,LOW,0.04879,
dataloop-ai__jssdk-0.0.111,MEDIUM,0.05419,
datamaps-0.5.9,MEDIUM,0.06747,
datastructures-js__heap-4.3.7,LOW,0.05077,
datastructures-js__priority-queue-6.3.5,LOW,0.05077,
datepicker.js-0.0.1-beta1,LOW,0.01592,
datepickk-1.4.1,LOW,0.03907,
datocms__cda-client-0.2.7,LOW,0.00395,
datocms__cma-client-5.1.29,LOW,1e-05,
datocms__dashboard-client-5.1.26,LOW,0.03177,
datorama__akita-8.0.1,LOW,0.01385,
datum-diff-1.0.3,LOW,0.05077,
dayspan-1.1.0,MEDIUM,0.07184,
dazl__mostly-equal-18.6.0,LOW,0.05077,
dazzleduck-arrow-ui-1.0.7,MEDIUM,0.06116,
dc-4.2.7,LOW,0.02877,
dc-extensions-sdk-2.5.0,LOW,0.01422,
dcefram__xjs-0.2.4,LOW,0.01847,
dcl__posix-1.0.4,LOW,0.01385,
ddn__js-sdk-2.6.2,LOW,0.04163,
deboxsoft__plop-generator-1.0.43,HIGH,0.39427,
decentr-js-5.3.7,LOW,0.00058,
deck.gl__mapbox-9.2.2,MEDIUM,0.12246,
decorators-0.0.1,LOW,0.01385,
dedent-js-1.0.1,LOW,0.05077,
deegital__trustup-spa-js-assets-11.1.0,HIGH,0.24132,
deep-scope-analyser-1.7.0,MEDIUM,0.14602,
deepai-1.0.23,HIGH,0.26161,
deepflow-sdk-js-0.0.13,LOW,0.0463,
deephaven__plugin-1.10.0,LOW,0.05077,
deepvision__backoffice.js-1.8.27,LOW,0.05077,
deepvision__bible.js-0.2.3,LOW,0.05077,
deepvision__creator.js-1.16.4,LOW,0.05077,
deepvision__dvm.js-1.2.5,LOW,0.05077,
deepvision__translatio.js-0.3.10,LOW,0.05077,
defi-sdk-0.2.0,LOW,0.03895,
deflex__deflex-sdk-js-2.0.5,LOW,5e-05,
defy__helper-js-0.0.7,LOW,0.00025,
demacia__cmjs-lib-0.0.13,LOW,0.0251,
depay__solana-web3.js-1.98.3,HIGH,0.28949,
depseek-0.4.3,LOW,0.05077,
deriv__js-interpreter-3.0.0,MEDIUM,0.13941,
descarteslabs-js-0.6.0,LOW,0.02746,
descript__web-audio-js-0.15.3-patched.6,MEDIUM,0.05108,
design-system-utils-1.5.0,LOW,0.05077,
deskpro__js-utils-1.0.13,LOW,0.03073,
detect-europe-js-0.1.2,LOW,0.00063,
detect.js-2.2.3,MEDIUM,0.1331,
detritus-rest-0.8.0,LOW,1e-05,
dev-crew-berlin__enter-js-api-client-2.4.4,LOW,0.01085,
devcycle__js-cloud-server-sdk-1.33.3,LOW,0.01323,
devcycle__openfeature-web-provider-1.12.6,LOW,0.01385,
devexpress__error-stack-parser-2.0.6,LOW,0.00974,
devopness__sdk-js-3.1.4,LOW,0.0,
devs-studio__kmp-js-1.0.12,LOW,0.0215,
devserver__transform-js-0.15.8,LOW,0.01771,
devtools-sprintf-js-1.0.3,LOW,0.05077,
devunus__js-client-sdk-0.0.122,LOW,0.03599,
devup-ui__components-0.1.36,LOW,0.04316,
devup-ui__next-plugin-1.0.57,LOW,0.0,
devup-ui__react-1.0.28,LOW,0.05077,
devup-ui__reset-css-1.0.18,LOW,0.05077,
devup-ui__vite-plugin-1.0.49,LOW,0.05077,
devup-ui__wasm-1.0.48,LOW,0.05077,
devup-ui__webpack-plugin-1.0.49,LOW,0.05077,
dfinity__nns-proto-2.0.4,LOW,0.00026,
dhau__lang-extras-0.0.9,LOW,0.01244,
diagram-js-15.4.0,MEDIUM,0.0514,
diagram-js-context-pad-1.1.0,LOW,0.05077,
diagram-js-direct-editing-3.2.0,LOW,0.05077,
diagram-js-grid-1.1.0,LOW,0.04776,
diagram-js-grid-bg-1.1.0,LOW,0.05077,
diagram-js-minimap-5.2.0,MEDIUM,0.14448,
diagram-js-origin-1.4.0,LOW,0.05077,
did-btcr2-js-2.1.5,LOW,0.00031,
diffie-hellman-5.0.3,LOW,0.05077,
digicatapult__dtdl-parser-1.1.7,MEDIUM,0.10354,
digifi-node-js-3.1.9,LOW,0.01244,
digifi__digifi-node-js-6.11.1,LOW,0.01244,
digitak__tsc-esm-3.1.4,LOW,0.05077,
digitalsamba__embedded-sdk-0.0.52,LOW,0.0234,
dimforge__rapier2d-0.19.3,LOW,0.01409,
dimforge__rapier2d-simd-compat-0.19.3,LOW,0.00743,
dimforge__rapier3d-0.19.3,LOW,0.01409,
dimforge__rapier3d-compat-0.19.3,LOW,0.00744,
dimple-js-2.1.4,LOW,0.0,
dipscope__type-manager-8.2.1,MEDIUM,0.07245,
dir-compare-5.0.0,LOW,0.03881,
dir-compare-cli-1.0.1,LOW,0.04317,
directory-tree-3.5.2,LOW,0.05077,
dis-authorisation-client-js-1.0.1,LOW,0.0,
discoursegroup__relayrabbit-addons-js-0.0.384,LOW,0.04301,
disposable-email-domains-js-1.19.1,LOW,0.01244,
django-reverse-1.2.0,LOW,0.01385,
dlsjs-0.0.122,MEDIUM,0.05117,
dmamills__stylish-2.0.1,LOW,0.05077,
dmn-js-17.4.0,MEDIUM,0.06218,
dmn-js-boxed-expression-17.4.0,LOW,0.05077,
dmn-js-decision-table-17.4.0,MEDIUM,0.05102,
dmn-js-decision-table-custom-11.0.3,LOW,0.05092,
dmn-js-dmnlint-0.1.1,LOW,0.04409,
dmn-js-drd-17.4.0,LOW,0.05097,
dmn-js-literal-expression-17.4.0,MEDIUM,0.05108,
dmn-js-properties-panel-3.8.2,LOW,0.01162,
dmn-js-shared-17.4.0,LOW,0.04984,
dna-js__dna-form-1.0.3,MEDIUM,0.11765,
docomodigital__js-platform-3.0.2,LOW,0.02077,
docsearch__js-4.3.2,LOW,0.04044,
docuseal__signature-maker-js-1.0.1,MEDIUM,0.07868,
docx-9.5.1,LOW,0.01604,
docx-preview-0.3.7,MEDIUM,0.14333,
dodopayments__convex-0.2.6,LOW,0.04273,
dollarshaveclub__js-utils-73.13.2,MEDIUM,0.115,
doodad-js__mime-4.1.0-beta.1,MEDIUM,0.14617,
doodad-js__minifiers-4.1.0-alpha.3,LOW,0.0,
doodad-js__safeeval-4.1.0-beta.9,MEDIUM,0.08303,
doric-0.10.81,LOW,0.0,
dotize-0.6.0,LOW,0.05077,
dotjs-0.2.0,MEDIUM,0.2144,
doubco__world-1.3.2,LOW,0.00642,
doubco__wtf-1.0.1,LOW,0.01244,
dpsys__js-utils-2.1.1,LOW,0.00101,
dqbd__tiktoken-1.0.22,LOW,0.00713,
draft-js-0.11.7,MEDIUM,0.15548,
draft-js-ast-exporter-2.0.2,LOW,0.0162,
draft-js-ast-importer-2.0.3,LOW,0.03144,
draft-js-autolist-plugin-3.0.0,LOW,0.05077,
draft-js-editor-1.12.4,LOW,0.03065,
draft-js-export-html-1.4.1,LOW,0.03051,
draft-js-import-element-1.4.0,LOW,0.05077,
draft-js-link-detection-plugin-0.0.4,LOW,0.01228,
draft-js-markdown-plugin-3.0.5,LOW,0.05077,
draft-js-plugin-editor-toolbar-picker-0.1.7,LOW,0.04578,
draft-js-plugins-additional-1.0.9,LOW,0.04769,
draft-js-plugins-utils-2.0.3,LOW,0.05077,
draft-js-plugins__utils-4.2.1,LOW,0.05077,
draft-js-single-line-plugin-2.0.5,LOW,0.03292,
draft-js-toolbar-link-plugin-1.0.1,LOW,0.0483,
draft-js-toolbars-0.0.1,LOW,0.04833,
draft-js-utils-1.4.1,LOW,0.05077,
draft-to-html-0.0.1,LOW,0.01244,
drafter.js-3.2.0,MEDIUM,0.0671,
draw2d-1.0.38,MEDIUM,0.09454,
drawbotics__vanilla-drylus-6.2.0,MEDIUM,0.14602,
dreaken__msal-browser-fixed-beta-2.0.0-beta.13,MEDIUM,0.0743,
dronico__droni-kit-1.13.0,MEDIUM,0.14602,
druid-toolkit__visuals-core-0.6.1,LOW,0.04465,
druid-toolkit__visuals-react-0.7.2,LOW,0.04697,
dsa.js-2.7.6,LOW,0.0508,
dsh-prose__event-1.0.3,LOW,0.04296,
dsibilly__mersenne-twister-2.0.0,LOW,0.05077,
dsov-utils-0.0.7-rc43,LOW,0.01583,
dual-listbox-vue-1.0.2,LOW,0.05077,
dub__embed-core-0.0.16,LOW,0.0,
dummyjs-1.1.7,LOW,0.03846,
dumpjs-0.2.1,MEDIUM,0.14602,
dumpster-0.1.1,LOW,0.05077,
duo-string-to-js-0.1.2,LOW,0.01385,
dushixiang__guacamole-common-js-1.6.0-fix,MEDIUM,0.09591,
dusk-network__dusk-wallet-js-0.5.3,LOW,0.00768,
duskmoon__vue3-typed-js-0.0.4,LOW,0.01152,
dwidge__trace-js-0.0.14,LOW,0.05077,
dxf-parser-1.1.2,MEDIUM,0.17649,
dynamic-class-list-2.0.2,LOW,0.05077,
dynamic-html-helpers-1.3.0,MEDIUM,0.14602,
dynatrace__js-runtime-darwin-arm64-1.101.0,LOW,0.01385,
dynatrace__js-runtime-linux-x64-gnu-1.101.0,LOW,0.01385,
dynatrace__js-runtime-win32-x64-msvc-1.101.0,LOW,0.01385,
e22m4u__js-repository-mongodb-adapter-0.7.2,LOW,0.01245,
e280__science-0.1.4,LOW,0.05077,
easily-js-1.0.10,LOW,0.05077,
easing-lib-0.2.0,LOW,0.05077,
