PACKAGE_NAME,Risk,Forced Risk High (Preinstall),PROB_MALICIOUS,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10
node-red__editor-api-4.1.1,LOW,No,3e-05,F1_optionalDependencies; lin=0.65429; quad=-4.19706; raw=-3.54277; share=35.04%; severity=0.00% (=share*prob),F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=15.09%; severity=0.00% (=share*prob),C1_domain_url_hits_density; lin=-0.17801; quad=-0.49204; raw=-0.67005; share=6.63%; severity=0.00% (=share*prob),C1_valid_url_hits_density; lin=-0.17607; quad=-0.48324; raw=-0.65931; share=6.52%; severity=0.00% (=share*prob),C1_raw_url_hits_density; lin=-0.18752; quad=-0.42955; raw=-0.61706; share=6.10%; severity=0.00% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=5.01%; severity=0.00% (=share*prob),A3_SECRETS_density; lin=0.12772; quad=-0.44710; raw=-0.31938; share=3.16%; severity=0.00% (=share*prob),A3_OTHER_density; lin=-0.04300; quad=-0.11951; raw=-0.16251; share=1.61%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=1.57%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=1.56%; severity=0.00% (=share*prob)
node-telegram-bot-api-0.66.0,LOW,No,0.0,C1_domain_url_hits_density; lin=-0.52022; quad=-4.20229; raw=-4.72251; share=26.44%; severity=0.00% (=share*prob),C1_valid_url_hits_density; lin=-0.51476; quad=-4.13059; raw=-4.64534; share=26.01%; severity=0.00% (=share*prob),C1_raw_url_hits_density; lin=-0.55344; quad=-3.74155; raw=-4.29499; share=24.05%; severity=0.00% (=share*prob),C3_net_node_http_module; lin=0.91996; quad=-0.01495; raw=0.90501; share=5.07%; severity=0.00% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=2.83%; severity=0.00% (=share*prob),C1_DEV_HOST_density; lin=-0.04536; quad=-0.22034; raw=-0.26570; share=1.49%; severity=0.00% (=share*prob),C3_net_node_http_module_density; lin=-0.07385; quad=-0.12805; raw=-0.20190; share=1.13%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=1.05%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=0.89%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=0.88%; severity=0.00% (=share*prob)
nofs-0.12.3,LOW,No,0.04753,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.39%; severity=0.83% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.45%; severity=0.31% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.43%; severity=0.26% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.41%; severity=0.26% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.17%; severity=0.25% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.81%; severity=0.13% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.81%; severity=0.13% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.59%; severity=0.12% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.55%; severity=0.12% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.44%; severity=0.12% (=share*prob)
nordcraft__std-lib-1.0.67,LOW,No,0.00332,C1_domain_url_hits_density; lin=-0.20439; quad=-0.64868; raw=-0.85307; share=16.14%; severity=0.05% (=share*prob),C1_valid_url_hits_density; lin=-0.20218; quad=-0.63718; raw=-0.83935; share=15.88%; severity=0.05% (=share*prob),C1_raw_url_hits_density; lin=-0.21573; quad=-0.56849; raw=-0.78421; share=14.84%; severity=0.05% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=9.58%; severity=0.03% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.55%; severity=0.01% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=2.99%; severity=0.01% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=2.98%; severity=0.01% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.85%; severity=0.01% (=share*prob),A2_decode_variable_density; lin=-0.08480; quad=-0.04141; raw=-0.12620; share=2.39%; severity=0.01% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.55%; severity=0.01% (=share*prob)
npm-api-1.0.1,LOW,No,2e-05,C3_net_fetch_density; lin=-0.91919; quad=-4.52224; raw=-5.44143; share=51.64%; severity=0.00% (=share*prob),C1_PACKAGE_INFRA_density; lin=-0.20679; quad=-2.13507; raw=-2.34186; share=22.23%; severity=0.00% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=4.81%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=1.78%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=1.50%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=1.49%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=1.43%; severity=0.00% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=0.78%; severity=0.00% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=0.78%; severity=0.00% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=0.72%; severity=0.00% (=share*prob)
npmcli__package-json-7.0.4,LOW,No,0.02953,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=15.11%; severity=0.45% (=share*prob),C1_PACKAGE_INFRA_density; lin=-0.06089; quad=-0.18512; raw=-0.24601; share=7.34%; severity=0.22% (=share*prob),D2_scripts_field_touch; lin=0.04867; quad=-0.28128; raw=-0.23261; share=6.94%; severity=0.20% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=5.61%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=4.72%; severity=0.14% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=4.70%; severity=0.14% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=4.49%; severity=0.13% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.44%; severity=0.07% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.44%; severity=0.07% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.25%; severity=0.07% (=share*prob)
nuxtjs__composition-api-0.34.0,LOW,No,0.00067,C3_net_fetch_density; lin=-0.65228; quad=-2.27725; raw=-2.92953; share=40.73%; severity=0.03% (=share*prob),F1_hook_prepare; lin=0.55733; quad=-2.06779; raw=-1.51046; share=21.00%; severity=0.01% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=7.04%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=2.61%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=2.20%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=2.19%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.09%; severity=0.00% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.14%; severity=0.00% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.14%; severity=0.00% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.05%; severity=0.00% (=share*prob)
nwsapi-2.2.22,LOW,No,0.04972,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.80%; severity=0.89% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.61%; severity=0.33% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.56%; severity=0.28% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.54%; severity=0.28% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.30%; severity=0.26% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.88%; severity=0.14% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.88%; severity=0.14% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.65%; severity=0.13% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.61%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.50%; severity=0.12% (=share*prob)
nypr-publisher-lib-0.5.16,LOW,No,0.00186,C1_raw_url_hits_density; lin=-0.20576; quad=-0.51719; raw=-0.72296; share=11.07%; severity=0.02% (=share*prob),C1_valid_url_hits_density; lin=-0.17624; quad=-0.48419; raw=-0.66044; share=10.12%; severity=0.02% (=share*prob),C1_domain_url_hits_density; lin=-0.17537; quad=-0.47756; raw=-0.65294; share=10.00%; severity=0.02% (=share*prob),C3_net_fetch_density; lin=-0.25015; quad=-0.33491; raw=-0.58506; share=8.96%; severity=0.02% (=share*prob),C1_LOCALHOST; lin=-0.05007; quad=-0.52169; raw=-0.57176; share=8.76%; severity=0.02% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=7.76%; severity=0.01% (=share*prob),C1_skipped_invalid_urls_density; lin=-0.12550; quad=-0.23684; raw=-0.36233; share=5.55%; severity=0.01% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=2.88%; severity=0.01% (=share*prob),C1_CLOUD_PROVIDER_density; lin=0.19110; quad=-0.01562; raw=0.17547; share=2.69%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=2.42%; severity=0.00% (=share*prob)
oauth-sign-0.9.0,LOW,No,0.00076,F1_optionalDependencies; lin=0.65429; quad=-4.19706; raw=-3.54277; share=50.53%; severity=0.04% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=7.22%; severity=0.01% (=share*prob),C1_domain_url_hits_density; lin=-0.09290; quad=-0.13400; raw=-0.22690; share=3.24%; severity=0.00% (=share*prob),C1_valid_url_hits_density; lin=-0.09183; quad=-0.13145; raw=-0.22328; share=3.18%; severity=0.00% (=share*prob),C1_raw_url_hits_density; lin=-0.09651; quad=-0.11377; raw=-0.21028; share=3.00%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=2.68%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=2.26%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=2.25%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.15%; severity=0.00% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.17%; severity=0.00% (=share*prob)
ocap__mcrypto-1.27.12,LOW,No,0.03583,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=16.19%; severity=0.58% (=share*prob),C1_PACKAGE_INFRA_density; lin=-0.06953; quad=-0.24138; raw=-0.31091; share=9.94%; severity=0.36% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.01%; severity=0.22% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.06%; severity=0.18% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.04%; severity=0.18% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=4.82%; severity=0.17% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.62%; severity=0.09% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.62%; severity=0.09% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.41%; severity=0.09% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.37%; severity=0.08% (=share*prob)
octokit__auth-token-6.0.0,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
octokit__endpoint-11.0.2,LOW,No,0.01309,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=35.96%; severity=0.47% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=11.94%; severity=0.16% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.73%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.71%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.55%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.93%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.93%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.78%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.75%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.67%; severity=0.02% (=share*prob)
octokit__graphql-9.0.3,LOW,No,0.01301,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=35.92%; severity=0.47% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=11.92%; severity=0.16% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.73%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.71%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.55%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.93%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.93%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.77%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.75%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.67%; severity=0.02% (=share*prob)
octokit__plugin-paginate-rest-14.0.0,LOW,No,0.0,C1_DEV_HOST_density; lin=-1.18592; quad=-150.63286; raw=-151.81878; share=79.70%; severity=0.00% (=share*prob),C1_domain_url_hits_density; lin=-0.84347; quad=-11.04716; raw=-11.89063; share=6.24%; severity=0.00% (=share*prob),C1_valid_url_hits_density; lin=-0.83469; quad=-10.86049; raw=-11.69518; share=6.14%; severity=0.00% (=share*prob),C1_raw_url_hits_density; lin=-0.89908; quad=-9.87446; raw=-10.77354; share=5.66%; severity=0.00% (=share*prob),F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=0.80%; severity=0.00% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=0.27%; severity=0.00% (=share*prob),C1_DEV_HOST; lin=0.33901; quad=-0.50755; raw=-0.16855; share=0.09%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=0.08%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=0.08%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=0.08%; severity=0.00% (=share*prob)
octokit__rest-22.0.1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
onfido__api-5.5.0,LOW,No,0.01305,F1_hook_prepare; lin=0.55733; quad=-2.06779; raw=-1.51046; share=35.56%; severity=0.46% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=11.92%; severity=0.16% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=4.42%; severity=0.06% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.71%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.55%; severity=0.05% (=share*prob),C3_net_generic_request; lin=-0.10096; quad=-0.00136; raw=-0.10232; share=2.41%; severity=0.03% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.93%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.93%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.77%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.75%; severity=0.02% (=share*prob)
onnxruntime-common-1.23.2,LOW,No,0.00612,F1_hook_prepare; lin=0.55733; quad=-2.06779; raw=-1.51046; share=30.53%; severity=0.19% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=10.23%; severity=0.06% (=share*prob),C1_PACKAGE_INFRA_density; lin=-0.08783; quad=-0.38513; raw=-0.47296; share=9.56%; severity=0.06% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.80%; severity=0.02% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.20%; severity=0.02% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.18%; severity=0.02% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.04%; severity=0.02% (=share*prob),C1_DEV_HOST_density; lin=-0.02424; quad=-0.06294; raw=-0.08718; share=1.76%; severity=0.01% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.65%; severity=0.01% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.65%; severity=0.01% (=share*prob)
openai-6.9.1,LOW,No,0.0297,C3_net_websocket; lin=2.98472; quad=-1.78390; raw=1.20082; share=21.33%; severity=0.63% (=share*prob),A2_decode_variable; lin=-1.08757; quad=0.02125; raw=-1.06631; share=18.94%; severity=0.56% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=8.99%; severity=0.27% (=share*prob),C1_domain_url_hits_density; lin=-0.08602; quad=-0.11490; raw=-0.20092; share=3.57%; severity=0.11% (=share*prob),C1_valid_url_hits_density; lin=-0.08502; quad=-0.11269; raw=-0.19771; share=3.51%; severity=0.10% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.34%; severity=0.10% (=share*prob),C1_raw_url_hits_density; lin=-0.08943; quad=-0.09770; raw=-0.18713; share=3.32%; severity=0.10% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=2.80%; severity=0.08% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.68%; severity=0.08% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.45%; severity=0.04% (=share*prob)
openhealth__oht-custom-parser-lib-0.2.60,MEDIUM,No,0.0587,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=16.24%; severity=0.95% (=share*prob),C3_net_node_http_module; lin=0.20977; quad=-0.00078; raw=0.20899; share=6.70%; severity=0.39% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.03%; severity=0.35% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.07%; severity=0.30% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.05%; severity=0.30% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=4.83%; severity=0.28% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.63%; severity=0.15% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.63%; severity=0.15% (=share*prob),C3_net_node_http_module_density; lin=-0.03958; quad=-0.03678; raw=-0.07636; share=2.45%; severity=0.14% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.42%; severity=0.14% (=share*prob)
